timestamp,content
2025-03-21T20:07:55.000Z,"Ultimately, Yellow is everyone’s final boss.

We’re trapped in here with him."
2025-03-21T19:54:43.000Z,"Agreed.

Giacomo should win."
2025-03-21T19:09:06.000Z,1) What
2025-03-21T18:10:20.000Z,"""Raha on Rikki"" sounds so badass as a title.

Happy to see the book get translated into more and more languages for everyone to comfortably access it."
2025-03-21T20:07:55.000Z,"Ultimately, Yellow is everyone’s final boss.

We’re trapped in here with him."
2025-03-21T19:54:43.000Z,"Agreed.

Giacomo should win."
2025-03-21T19:09:06.000Z,1) What
2025-03-21T18:10:20.000Z,"""Raha on Rikki"" sounds so badass as a title.

Happy to see the book get translated into more and more languages for everyone to comfortably access it."
2025-03-21T18:04:18.000Z,"I mean, it's mainly just a humor post."
2025-03-21T17:54:59.000Z,"I looked at the bracket and saw that I'm in the ""thinker"" category while Back, the *literal inventor of proof of work*, is in the memer category.

I didn't know whether to take it as a compliment, or a statement that my memes are bad and so I don't get to be in that category. :("
2025-03-21T17:48:08.000Z,I don't think I disagree with any of the axioms.
2025-03-21T04:45:57.000Z,"I know there’s the fourth turning going on, and everyone disagrees with everyone else.

But I just want the United States of America to unite on a time zone."
2025-03-21T04:27:38.000Z,"Every single day when I wake up, I am reminded of how bad daylight savings time is.

As other people talk about it less now, my inner villain talks about it more."
2025-03-20T23:36:52.000Z,"A bunch.

Here's my early 2020 take:"
2025-03-21T04:45:57.000Z,"I know there’s the fourth turning going on, and everyone disagrees with everyone else.

But I just want the United States of America to unite on a time zone."
2025-03-21T04:27:38.000Z,"Every single day when I wake up, I am reminded of how bad daylight savings time is.

As other people talk about it less now, my inner villain talks about it more."
2025-03-20T23:36:52.000Z,"A bunch.

Here's my early 2020 take:"
2025-03-20T23:20:10.000Z,"""Forgive all social media haters, for they know not what they do.""

""But I tell you, do not resist opposition, but rather when slapped, smile and then post good memes.""

-The best memer in history, probably."
2025-03-20T23:10:06.000Z,Imagine being this obsessed.
2025-03-20T23:06:49.000Z,"Happy to be here. 

The fastest and funniest gun in the West.

Where world leaders kind of have to post, but then get ratio'd by plebs and anons, which is hilarious."
2025-03-20T23:01:01.000Z,"That was a counterpoint from years ago, at a fraction of their current size, but that outsiders of the industry still latch onto today because they don't understand the tech and have to maintain their prior bias.

To your point, we can actually ask Grok:"
2025-03-20T22:50:35.000Z,"The funny thing is that this post could be used by pro- and con- sides of the aisle.

Yes, Twitter/X has the fastest financial news. It’s the quickest (and funniest) gun in the West.

No, you shouldn’t rely on it exclusively for news. That’s how you’d become segmented."
2025-03-20T22:43:17.000Z,"::logs into Twitter/X dot com for latest financial news::
::checks timeline::

Is Judy Shelton quoting the epic memelord ‘Rudy Havenstein’, or is ‘Darth Powell’ dunking on firings at government housing finance agencies?

If yes, then it’s a normal day."
2025-03-20T23:06:49.000Z,"Happy to be here. 

The fastest and funniest gun in the West.

Where world leaders kind of have to post, but then get ratio'd by plebs and anons, which is hilarious."
2025-03-20T23:01:01.000Z,"That was a counterpoint from years ago, at a fraction of their current size, but that outsiders of the industry still latch onto today because they don't understand the tech and have to maintain their prior bias.

To your point, we can actually ask Grok:"
2025-03-20T22:50:35.000Z,"The funny thing is that this post could be used by pro- and con- sides of the aisle.

Yes, Twitter/X has the fastest financial news. It’s the quickest (and funniest) gun in the West.

No, you shouldn’t rely on it exclusively for news. That’s how you’d become segmented."
2025-03-20T22:43:17.000Z,"::logs into Twitter/X dot com for latest financial news::
::checks timeline::

Is Judy Shelton quoting the epic memelord ‘Rudy Havenstein’, or is ‘Darth Powell’ dunking on firings at government housing finance agencies?

If yes, then it’s a normal day."
2025-03-20T22:26:39.000Z,"People who post for fun don’t have to worry about ratios.

People who mainly broadcast an ideology, quoting others as you do, are doing poorly if their ratio is like yours at six to one.

Which, given I agree with you more often than not, is why I’ve invited you to do better."
2025-03-20T22:17:11.000Z,"I’m on the literal board of this company, and while I don’t get into detailed employee agreements on companies I oversee, I do broadly recommend this view that having based sunwalkers in your company is a good thing:"
2025-03-20T22:11:29.000Z,"To answer that question, yes I've read it and publicly recommended it (when it came out, let alone this recent push).

My post is because a friend wanted an intro to Saif, and I normally don't do intros, but for this one I did. And then I thought of my favorite book of his."
2025-03-20T21:56:17.000Z,"Here's my message to Conza, btw."
2025-03-20T22:17:11.000Z,"I’m on the literal board of this company, and while I don’t get into detailed employee agreements on companies I oversee, I do broadly recommend this view that having based sunwalkers in your company is a good thing:"
2025-03-20T22:11:29.000Z,"To answer that question, yes I've read it and publicly recommended it (when it came out, let alone this recent push).

My post is because a friend wanted an intro to Saif, and I normally don't do intros, but for this one I did. And then I thought of my favorite book of his."
2025-03-20T21:56:17.000Z,"Here's my message to Conza, btw."
2025-03-20T21:51:33.000Z,"And yet, I don't.

Amid the whining, I highlight his tone, approach, etc. And then ultimately his content."
2025-03-20T21:41:48.000Z,"Interesting to hear that your favorite pages in the book reference yourself.

Are we still having a Twitter rap battle or can we agree that this book is great?"
2025-03-20T21:38:27.000Z,"And of course I had a typo in my punchline.

Because, why not."
2025-03-20T21:35:22.000Z,"Objectivity matters, through both bull bear and bull markets."
2025-03-20T21:35:21.000Z,"If people say I'm biased, my counter-argument is actually hilarious.

I'm on the board of a company that, if you google it, is against Tether in legal issues (involving mining and so forth).

And yet, it doesn't change my view since 2022 on Tether's approach for stablecoins."
2025-03-20T21:21:36.000Z,"I was publicly bullish on Tether in the bear market, when few others were. I met part of their team, asked questions, did research, and concluded, ""actually, this is solid"".

Still bullish now that things are financially and politically clearer."
2025-03-20T21:15:54.000Z,"They endured the biggest bank run in history in 2022.

I became bullish on Tether when US interest rates rose, and their portfolio shifted from opaque commercial paper to Tbills and so forth.

At that point there was no financial reason to doubt."
2025-03-20T21:35:21.000Z,"If people say I'm biased, my counter-argument is actually hilarious.

I'm on the board of a company that, if you google it, is against Tether in legal issues (involving mining and so forth).

And yet, it doesn't change my view since 2022 on Tether's approach for stablecoins."
2025-03-20T21:21:36.000Z,"I was publicly bullish on Tether in the bear market, when few others were. I met part of their team, asked questions, did research, and concluded, ""actually, this is solid"".

Still bullish now that things are financially and politically clearer."
2025-03-20T21:15:54.000Z,"They endured the biggest bank run in history in 2022.

I became bullish on Tether when US interest rates rose, and their portfolio shifted from opaque commercial paper to Tbills and so forth.

At that point there was no financial reason to doubt."
2025-03-20T21:09:40.000Z,Written by people who don't have a good touch on the space.
2025-03-20T21:07:19.000Z,"I publicly warned about BlockFi and others while they were still active.

I endorsed, while highlighting risks, but then separated from them while they were still active.

Happy to shill my take on this topic to this day."
2025-03-20T21:02:47.000Z,"Check out my Digital Alchemy post. It's still relevant three years later. I highlighted where the real problems were.

Non-crypto natives often focus on Tether, while people active in the space often highlighted the *real* issues.
https://lynalden.com/digital-alchemy/…"
2025-03-20T21:07:19.000Z,"I publicly warned about BlockFi and others while they were still active.

I endorsed, while highlighting risks, but then separated from them while they were still active.

Happy to shill my take on this topic to this day."
2025-03-20T21:02:47.000Z,"Check out my Digital Alchemy post. It's still relevant three years later. I highlighted where the real problems were.

Non-crypto natives often focus on Tether, while people active in the space often highlighted the *real* issues.
https://lynalden.com/digital-alchemy/…"
2025-03-20T20:52:19.000Z,"Tether market cap is up massively since this meme, btw. Financially sound and bigger. 

In the bear market, so many people focused negatively on Tether, but the real issues were elsewhere, as I tried to highlight at the time."
2025-03-20T20:17:56.000Z,"It’s true. But I don’t mute or block anyone on X. I just open up the hose and invite criticism.

I mute some trolls on Nostr to help clients with the algos. Trolls on X tend to not be on Nostr, since permissionlessness is rarely relevant for shitposts."
2025-03-20T20:09:57.000Z,1) What
2025-03-20T18:41:46.000Z,"I'm publicly bearish on ethereum. Not sure what you're talking about. Most real-world usage with tether is on Tron anyway.

In fact, one of my main theses is that rails that run key things like stablecoins are unlikely to attract value."
2025-03-20T18:40:19.000Z,"Taleb has that vibe currently. Many people are like, ""I like his books, but him personally, eh.""

I separate every piece of content for its own sake.

For Principles of Economics, I do like the author, but also   try to make the case that if you don't, it's still good."
2025-03-20T21:02:47.000Z,"Check out my Digital Alchemy post. It's still relevant three years later. I highlighted where the real problems were.

Non-crypto natives often focus on Tether, while people active in the space often highlighted the *real* issues.
https://lynalden.com/digital-alchemy/…"
2025-03-20T20:52:19.000Z,"Tether market cap is up massively since this meme, btw. Financially sound and bigger. 

In the bear market, so many people focused negatively on Tether, but the real issues were elsewhere, as I tried to highlight at the time."
2025-03-20T20:17:56.000Z,"It’s true. But I don’t mute or block anyone on X. I just open up the hose and invite criticism.

I mute some trolls on Nostr to help clients with the algos. Trolls on X tend to not be on Nostr, since permissionlessness is rarely relevant for shitposts."
2025-03-20T20:09:57.000Z,1) What
2025-03-20T18:41:46.000Z,"I'm publicly bearish on ethereum. Not sure what you're talking about. Most real-world usage with tether is on Tron anyway.

In fact, one of my main theses is that rails that run key things like stablecoins are unlikely to attract value."
2025-03-20T18:40:19.000Z,"Taleb has that vibe currently. Many people are like, ""I like his books, but him personally, eh.""

I separate every piece of content for its own sake.

For Principles of Economics, I do like the author, but also   try to make the case that if you don't, it's still good."
2025-03-20T18:36:47.000Z,"It's a good question, but the answer is that I don't.

I just state it, and then monitor it for its macro implications, as Paolo's OP post suggests. Stablecoins up there with sovereign buyers for T-bills.

And I look at potential stablecoin integration in my venture investments."
2025-03-20T18:34:28.000Z,"In kind of the bearish way, yeah. My view was that it, or things like it, would take market share from things in the middle like Ethereum.

From years ago:"
2025-03-20T18:32:25.000Z,I'm bullish on them because they own bitcoin and perform financial engineering around it skillfully. It's not a wholly separate concept.
2025-03-20T18:30:52.000Z,"My bullishness is based on fundamentals, not charts.

But sure, there are plenty of breakdown potentials for price in the next 12 months."
2025-03-20T18:29:36.000Z,No?
2025-03-20T18:22:55.000Z,"I'm bullish at scale on specifically two things in this space.

Bitcoin, and stablecoin market cap."
2025-03-20T18:34:28.000Z,"In kind of the bearish way, yeah. My view was that it, or things like it, would take market share from things in the middle like Ethereum.

From years ago:"
2025-03-20T18:32:25.000Z,I'm bullish on them because they own bitcoin and perform financial engineering around it skillfully. It's not a wholly separate concept.
2025-03-20T18:30:52.000Z,"My bullishness is based on fundamentals, not charts.

But sure, there are plenty of breakdown potentials for price in the next 12 months."
2025-03-20T18:29:36.000Z,No?
2025-03-20T18:22:55.000Z,"I'm bullish at scale on specifically two things in this space.

Bitcoin, and stablecoin market cap."
2025-03-20T18:16:43.000Z,"The stainless steel side is ultimately about innovation and practicality over old culture.

While I don’t research every detail, and probably need to do a new checkup, any pan that cooks stuff well, lasts a long time, and is unlikely to give me cancer, is good in my book."
2025-03-20T17:57:52.000Z,"Also, spices ruin cast iron pans when not cleaned properly every single time.

Hence the problem."
2025-03-20T17:54:45.000Z,"Throwing my hat into the ring* on the stainless steel side. The side of proper engineers and fresh thinkers! That's the spice I'm talking about.

*I'm told that I have to disclose that I'm egregiously well-funded by the Stainless Steel Pan Lobby."
2025-03-20T17:44:10.000Z,"Not sure who needs to hear this but

You could be working less hard and spending more time with family or touching grass right now.

(as someone who is prone to the over-work direction and would let life pass by if not checked once in a while)"
2025-03-20T17:27:54.000Z,"I often post these things because it's the first thing that comes to mind for humor, and I expect like eight people to read it, then I come back and see it blew up.

Wasn't meant as a dunk on the OP. If anything, hopefully the comment gave it more readers."
2025-03-20T13:58:52.000Z,"Ma’am, this is a Wendy’s."
2025-03-20T05:32:50.000Z,"I woke up and saw or felt that Saif was outside of the norm lately.

Which would be wrong. He’s one of the most balanced voices in the space.

He pisses everyone off, because he’s usually right."
2025-03-20T05:27:34.000Z,Exactly.
2025-03-20T17:44:10.000Z,"Not sure who needs to hear this but

You could be working less hard and spending more time with family or touching grass right now.

(as someone who is prone to the over-work direction and would let life pass by if not checked once in a while)"
2025-03-20T17:27:54.000Z,"I often post these things because it's the first thing that comes to mind for humor, and I expect like eight people to read it, then I come back and see it blew up.

Wasn't meant as a dunk on the OP. If anything, hopefully the comment gave it more readers."
2025-03-20T13:58:52.000Z,"Ma’am, this is a Wendy’s."
2025-03-20T05:32:50.000Z,"I woke up and saw or felt that Saif was outside of the norm lately.

Which would be wrong. He’s one of the most balanced voices in the space.

He pisses everyone off, because he’s usually right."
2025-03-20T05:27:34.000Z,Exactly.
2025-03-20T04:11:23.000Z,"I've been told that I shouldn't recommend Saif's books. Because he's spicy.

But, I like them. Principles of Economics is my favorite go-to economics book. I like spice.

Sometimes I agree or disagree with Saif, but I never question his integral viewpoint."
2025-03-20T04:02:50.000Z,Rekt.
2025-03-20T04:00:07.000Z,"You might not have watched it, but my talk with 
@NSmolenski
 was my 2023 highlight.

It was the key convo to digest. There's been a lot of physical development since then, which was part of our thesis. It's kind of a crazy 2 years later.

I woke up and chose historical continuity."
2025-03-20T03:54:01.000Z,"Could you give your updates here in the next couple weeks?

That would be great for data. In the meantime, they sound very based."
2025-03-20T03:49:05.000Z,"Books are hard.

This is a real issue when maximizing quality, I'd note."
2025-03-20T02:33:26.000Z,"This my point. Regardless of various differences I might have with certain niche parts of Bitcoin culture, I still recommend that book for economics as my baseline.

I haven’t seen a second best.

I might have quibbles with certain chapters, and still.

Solid fundamentally."
2025-03-20T05:27:34.000Z,Exactly.
2025-03-20T04:11:23.000Z,"I've been told that I shouldn't recommend Saif's books. Because he's spicy.

But, I like them. Principles of Economics is my favorite go-to economics book. I like spice.

Sometimes I agree or disagree with Saif, but I never question his integral viewpoint."
2025-03-20T04:02:50.000Z,Rekt.
2025-03-20T04:00:07.000Z,"You might not have watched it, but my talk with 
@NSmolenski
 was my 2023 highlight.

It was the key convo to digest. There's been a lot of physical development since then, which was part of our thesis. It's kind of a crazy 2 years later.

I woke up and chose historical continuity."
2025-03-20T03:54:01.000Z,"Could you give your updates here in the next couple weeks?

That would be great for data. In the meantime, they sound very based."
2025-03-20T03:49:05.000Z,"Books are hard.

This is a real issue when maximizing quality, I'd note."
2025-03-20T02:33:26.000Z,"This my point. Regardless of various differences I might have with certain niche parts of Bitcoin culture, I still recommend that book for economics as my baseline.

I haven’t seen a second best.

I might have quibbles with certain chapters, and still.

Solid fundamentally."
2025-03-20T02:30:43.000Z,"I agree with some critiques of let’s say bitcoin culture. For example I’m not supportive of monarchy which is fashionable in some of these circles.

I would posit that Principles of Economics, since it was written as an academic textbook, was composed without such references."
2025-03-20T02:13:41.000Z,"I advocate those resources a lot. Even many years ago.

And yet if people ask me my favorite go-to starter economics book, currently it’s Principles of Economics by Saif."
2025-03-20T02:10:26.000Z,"By the way, I reviewed the epic essays that 
@NSmolenski
 put together.

They’re not the book I’d hand to someone randomly first about bitcoin.

Instead, they’re the book I’d hand to them second. And for me, that’s huge. 

One of the key deeper dives."
2025-03-20T02:13:41.000Z,"I advocate those resources a lot. Even many years ago.

And yet if people ask me my favorite go-to starter economics book, currently it’s Principles of Economics by Saif."
2025-03-20T02:10:26.000Z,"By the way, I reviewed the epic essays that 
@NSmolenski
 put together.

They’re not the book I’d hand to someone randomly first about bitcoin.

Instead, they’re the book I’d hand to them second. And for me, that’s huge. 

One of the key deeper dives."
2025-03-20T02:01:24.000Z,"When I look back at this talk, I mainly just see my sun-tanned oily face and am like, ""ugh, fml"".

But for sheer content, this conversation was one of my favorites. We had an unusually high-signal talk, which then was pretty correct as it played out.

Just ignore my face."
2025-03-20T02:01:23.000Z,"I often do podcasts that get big numbers. Ironically, some big in-person events get less exposure.

My talk with 
@NSmolenski
 at Bitcoin 2023 was one of my favorite firesides ever, in terms of signal. 

The world's development since then has supported it:"
2025-03-20T01:40:21.000Z,I'm shooting out P2P bitcoin on Nostr every day.
2025-03-20T00:20:12.000Z,
2025-03-20T00:19:32.000Z,"No, but in a good way.

I do recommend reading multiple economic views, but this is my recommended starter first princples book.

Like, if you didn't know anything about economic theories, or wanted to challenge yourself, how would you go about constructing them from scratch?"
2025-03-20T00:12:39.000Z,"Human Action is seminal of course, but I think the average person today would get more out of Principles of Economics than it.

I don’t rank things by historical relevance and associated with epicness. I rank things based on what I would give a friend or family member to read."
2025-03-20T00:05:56.000Z,"I mean, people should probably red some of it to be able to understand it and steelman it. But no, they’re not my recommendations.

I wrote about mmt some here."
2025-03-20T00:20:12.000Z,
2025-03-20T00:19:32.000Z,"No, but in a good way.

I do recommend reading multiple economic views, but this is my recommended starter first princples book.

Like, if you didn't know anything about economic theories, or wanted to challenge yourself, how would you go about constructing them from scratch?"
2025-03-20T00:12:39.000Z,"Human Action is seminal of course, but I think the average person today would get more out of Principles of Economics than it.

I don’t rank things by historical relevance and associated with epicness. I rank things based on what I would give a friend or family member to read."
2025-03-20T00:05:56.000Z,"I mean, people should probably red some of it to be able to understand it and steelman it. But no, they’re not my recommendations.

I wrote about mmt some here."
2025-03-20T00:04:30.000Z,"Feel free.

But that’s my point. Regardless of what you think of his other content, that is a uniquely good book."
2025-03-19T23:57:26.000Z,"Whenever people ask me what book I recommend for general economics, it’s Principles of Economics by 
@saifedean
.

Even for people who don’t necessarily vibe with his other work, I’m like “I get it, and yet I still suggest you give that one a try, specifically.”"
2025-03-19T15:32:03.000Z,That was also when labor force participation topped (I.e. peak demographics) and the S&P 500 peaked vs gold.
2025-03-19T14:12:52.000Z,The best replies in this thread are the ones that just read the first post and not the whole thread.
2025-03-19T14:08:18.000Z,That one isn’t the real Saylor.
2025-03-19T13:49:21.000Z,Live shot of economists having to making sense of Q1 economic data and filter out suspected noise due to front-running imports ahead of unknown tariff policy.
2025-03-19T23:57:26.000Z,"Whenever people ask me what book I recommend for general economics, it’s Principles of Economics by 
@saifedean
.

Even for people who don’t necessarily vibe with his other work, I’m like “I get it, and yet I still suggest you give that one a try, specifically.”"
2025-03-19T15:32:03.000Z,That was also when labor force participation topped (I.e. peak demographics) and the S&P 500 peaked vs gold.
2025-03-19T14:12:52.000Z,The best replies in this thread are the ones that just read the first post and not the whole thread.
2025-03-19T14:08:18.000Z,That one isn’t the real Saylor.
2025-03-19T13:49:21.000Z,Live shot of economists having to making sense of Q1 economic data and filter out suspected noise due to front-running imports ahead of unknown tariff policy.
2025-03-19T02:56:36.000Z,"Network effects.

Like Ethernet, SMTP, USB, IP, and other communication protocols. They achieve dominance and 30-50 years later retain virtually all of the market share.

Security and liquidity and usage become self-reinforcing as the main network."
2025-03-19T02:41:56.000Z,"Neil's pic below was the face of $16k capitulation-depths bitcoin, in public at a conference.

The highest energy conference I've ever been at. Even behind the scenes, down to its core.

Everyone there was like:"
2025-03-19T02:35:41.000Z,"It's not wrong. Especially with the overall vibes.

People are like ""Lyn, what about the current correction from $100k to $80k?""

I'm like ""Bro, I was at Pacific Bitcoin in 2022 while FTX was collapsing amid $16k bitcoin, and we were having a hell of a good time."""
2025-03-19T01:50:17.000Z,INTJ
2025-03-19T01:40:04.000Z,"I will say, Bill probably holds the record for the person who has asked me the best questions at any conference I’ve been to."
2025-03-19T02:41:56.000Z,"Neil's pic below was the face of $16k capitulation-depths bitcoin, in public at a conference.

The highest energy conference I've ever been at. Even behind the scenes, down to its core.

Everyone there was like:"
2025-03-19T02:35:41.000Z,"It's not wrong. Especially with the overall vibes.

People are like ""Lyn, what about the current correction from $100k to $80k?""

I'm like ""Bro, I was at Pacific Bitcoin in 2022 while FTX was collapsing amid $16k bitcoin, and we were having a hell of a good time."""
2025-03-19T01:50:17.000Z,INTJ
2025-03-19T01:40:04.000Z,"I will say, Bill probably holds the record for the person who has asked me the best questions at any conference I’ve been to."
2025-03-19T01:27:35.000Z,"If I remember correctly from last year, my own colleague Preston took me out of the bracket.

A literal helicopter attack pilot slash value investor took me down, so I was like, “yeah, that’s about right. I’d vote for him too.”"
2025-03-19T01:19:35.000Z,But I do lack any specific counter argument.
2025-03-19T01:18:38.000Z,Sir this is a Wendy’s.
2025-03-19T01:11:03.000Z,INTJ
2025-03-19T01:00:56.000Z,"I’m a super introvert, so the fact that people want to hear me talk always shocks me, to be honest.

Even all these years in.

I don’t take it for granted, often feel it’s undeserved, and try to value the attention that’s given and aim it at other good things when possible. "
2025-03-18T23:52:29.000Z,Don’t fight the fiscal.
2025-03-18T18:03:52.000Z,"Like ten, which for his species is pretty young."
2025-03-18T18:03:18.000Z,Agreed.
2025-03-18T18:03:09.000Z,"Yeah, a little."
2025-03-19T01:00:56.000Z,"I’m a super introvert, so the fact that people want to hear me talk always shocks me, to be honest.

Even all these years in.

I don’t take it for granted, often feel it’s undeserved, and try to value the attention that’s given and aim it at other good things when possible. "
2025-03-18T23:52:29.000Z,Don’t fight the fiscal.
2025-03-18T18:03:52.000Z,"Like ten, which for his species is pretty young."
2025-03-18T18:03:18.000Z,Agreed.
2025-03-18T18:03:09.000Z,"Yeah, a little."
2025-03-18T17:08:36.000Z,"For years we kept the cage open, so he could play on top of it whenever he wanted.

But then my dad got a cat when I went to college, and so the parrot had to be in the cage more.

Eventually I found a new home for him. Still miss him all these years later."
2025-03-18T17:08:36.000Z,"When I was a teenager, I had a parrot that regularly opened an even more complex mechanism.

He had to flip it up, and then pull it to the side. Took a bit to figure out, but then he could do it as fast as me."
2025-03-18T16:35:12.000Z,"Bitcoin’s whitepaper is groundbreaking, but it’s still just a concise description of how it’ll work.

It doesn’t include analysis on the probability of it catching on, how to analyze it to determine its value, what implications it can have, etc. and as a whitepaper it shouldn’t."
2025-03-18T16:29:33.000Z,"There’s a book coming out from Columbia Business School publishing called Principles of Bitcoin. Currently available for pre-order.

I was fortunate to be able to read it when it was in development, and endorse it for its unusual level of quality.
https://amazon.com/Principles-Bitcoin-Technology-Economics-Philosophy/dp/023122012X/…"
2025-03-17T20:57:04.000Z,"Ah, a fellow printer hater."
2025-03-26T07:52:20.000Z,"In 6 months, the EURUSD exchange rate (now at 1.08) will be:"
2025-03-24T18:59:48.000Z,"Hey Brad! Yes, the correlation is definitely not linear here.

Nevertheless the macro transition in Japan deserves attention - what if on the margin capital flows reverse and foreigners buying Japanese assets > Japanese buying foreign assets?"
2025-03-24T17:17:00.000Z,"If you look through the noise, the Trump administration really only wants two things:

- Lower yields
- A weaker USD

The key is to get other countries to spend so the US can pull back.

After getting Germany to pump 1 trillion (!), next might be forcing Canada to spend more?"
2025-03-24T13:12:00.000Z,"Japan's labor union are about to secure another 5%+ wage growth deal for Japanese workers.

Macro conditions are changing in a country crippled by decades of deflationary pressures. 

And Japan is amongst the largest exporters of capital in the world - so it matters a lot."
2025-03-19T15:05:18.000Z,"Thanks for reading!

In case you didn't know, I run my own macro hedge fund and institutional macro research firm.

Please hit the follow button if you enjoyed the thread 


https://x.com/MacroAlf"
2025-03-19T15:05:18.000Z,"Couple that with a growth impulse from fiscal spending, and more capital could flow towards Europe.

In any case whether the diversification happens from USD into Gold or into Gold + EUR, this is a crucial macro trend to watch.

8/"
2025-03-19T15:05:17.000Z,"Global Central Banks are rapidly diversifying their FX reserve buffers away from the USD

And the EUR could be a winner too

Now that Germany has opened up their fiscal purse, there will be much more AAA-rated EUR bonds where foreign investors can park their excess reserves

7/"
2025-03-19T15:05:17.000Z,"For decades, we lived in a world where foreign countries exported into a strong US consumer economy, and recycled back the proceeds into US assets - often T-Bills and US Treasuries.

But recently the winds have changed.

6/"
2025-03-19T15:05:16.000Z," The Trump administration intends to change the global trade system, and policies like tariffs reduce the appeal of US assets.

Global Central Banks are aware they can't rely on this macro setup to remain unchanged...

5/"
2025-03-19T15:05:16.000Z,"But why, and should you be worried about it?

 The weaponization of Russian USD FX reserves woke up several other Central Banks to the reality - reserves invested in USD assets are your assets only until the US says so, otherwise they are gone;

4/"
2025-03-19T15:05:15.000Z,"Before you get too excited: please remember the chart uses market values for Gold and other currencies. 

The recent, massive appreciation in Gold skewes the % for Gold on the upside - but even after correcting for that, there has been a clear move away from USD into Gold

3/"
2025-03-19T15:05:15.000Z,"Foreign Central Banks have been sending a clear message to US policymakers: we intend to diversify away from the US Dollar.

The chart above shows the % of total foreign exchange reserves held in USD (blue), EUR (white) and gold (orange).

2/"
2025-03-19T15:05:17.000Z,"For decades, we lived in a world where foreign countries exported into a strong US consumer economy, and recycled back the proceeds into US assets - often T-Bills and US Treasuries.

But recently the winds have changed.

6/"
2025-03-19T15:05:16.000Z," The Trump administration intends to change the global trade system, and policies like tariffs reduce the appeal of US assets.

Global Central Banks are aware they can't rely on this macro setup to remain unchanged...

5/"
2025-03-19T15:05:16.000Z,"But why, and should you be worried about it?

 The weaponization of Russian USD FX reserves woke up several other Central Banks to the reality - reserves invested in USD assets are your assets only until the US says so, otherwise they are gone;

4/"
2025-03-19T15:05:15.000Z,"Before you get too excited: please remember the chart uses market values for Gold and other currencies. 

The recent, massive appreciation in Gold skewes the % for Gold on the upside - but even after correcting for that, there has been a clear move away from USD into Gold

3/"
2025-03-19T15:05:15.000Z,"Foreign Central Banks have been sending a clear message to US policymakers: we intend to diversify away from the US Dollar.

The chart above shows the % of total foreign exchange reserves held in USD (blue), EUR (white) and gold (orange).

2/"
2025-03-19T15:05:15.000Z,"Central Banks are slowly but surely diversifying away from the US Dollar into Gold.

This is one of the most interesting and potentially disruptive macro trends since the pandemic.

Thread

1/"
2025-03-17T22:01:00.000Z,"Stocks like Palantir or MicroStrategy are only trading at 60-100 price-to-sales ratio.

This ''big drawdown'' must have been so big and scary..."
2025-03-17T17:16:00.000Z,"The Trump administration is predicating austerity.

The Germans are about to pass a massive fiscal package.

And as a smart gal once said ''when facts change, you should change your mind''"
2025-03-17T13:50:59.000Z,In EUR? :)
2025-03-17T13:12:00.000Z,"Once you piss off all your trading partners, they will look for other assets outside Treasuries where to park their $$$ reserves.

This is one of the reasons Gold is rallying.

But it could also be a historical opportunity for the EUR."
2025-03-10T19:09:13.000Z,"Watch credit spreads here.

A rapid move in high-yield spreads above 400 bps and pain moves from Wall Street to Main Street.

If we get that, it becomes ugly quick."
2025-03-19T15:05:15.000Z,"Central Banks are slowly but surely diversifying away from the US Dollar into Gold.

This is one of the most interesting and potentially disruptive macro trends since the pandemic.

Thread

1/"
2025-03-17T22:01:00.000Z,"Stocks like Palantir or MicroStrategy are only trading at 60-100 price-to-sales ratio.

This ''big drawdown'' must have been so big and scary..."
2025-03-17T17:16:00.000Z,"The Trump administration is predicating austerity.

The Germans are about to pass a massive fiscal package.

And as a smart gal once said ''when facts change, you should change your mind''"
2025-03-17T13:50:59.000Z,In EUR? :)
2025-03-17T13:12:00.000Z,"Once you piss off all your trading partners, they will look for other assets outside Treasuries where to park their $$$ reserves.

This is one of the reasons Gold is rallying.

But it could also be a historical opportunity for the EUR."
2025-03-10T19:09:13.000Z,"Watch credit spreads here.

A rapid move in high-yield spreads above 400 bps and pain moves from Wall Street to Main Street.

If we get that, it becomes ugly quick."
2025-03-07T14:16:46.000Z,"''There is no Trump put for the stock market'' might be the dumbest thing to say when you are putting forward tariffs, cutting fiscal spending, and giving investors every reason to get away from US stocks."
2025-03-05T19:58:30.000Z,"From now on, every time Trump announces tariffs the market is going to sell off in his face.

If he caves rapidly, his credibility in “using tariffs for negotiating leverage” goes to zero.

If he doesn’t cave, the market will keep selling off until he does."
2025-03-05T09:30:20.000Z,"Took matters in my own hands like the Germans did with Trump

Hands down I am the best pizzeria where I live (not a tough competition, to be fair…)"
2025-03-05T09:06:40.000Z,One can finally take a German train without marking 2h of delay as a standard thing...
2025-03-05T09:02:05.000Z,"The Berlin Accord > Mar-A-Lago Accord.

We Europeans have a historical chance, and for once it seems like we are going to take it."
2025-03-04T21:28:30.000Z,Declaration of war here
2025-03-04T21:27:01.000Z,Same mistake as thinking that Euribors are a proper money market rate!
2025-03-04T21:05:16.000Z,"Imagine if the US announced a $5+ trillion fiscal injection and told you they stand ready to do “as much as it takes” on top.

That’s what Germany just announced (in % of GDP).

This is huge."
2025-03-05T09:06:40.000Z,One can finally take a German train without marking 2h of delay as a standard thing...
